t,w,x,y,z,ax,ay,az
23:40:00.232134,0.99,0.05,-0.09,-0.12,0.17,0.16,1.08
23:40:00.246134,0.99,0.05,-0.09,-0.12,0.16,0.18,1.06
23:40:00.249134,0.99,0.05,-0.09,-0.12,0.15,0.2,1.06
23:40:00.262134,0.99,0.04,-0.08,-0.12,0.14,0.2,1.08
23:40:00.279134,0.99,0.04,-0.08,-0.12,0.15,0.19,1.11
23:40:00.282134,0.99,0.04,-0.08,-0.12,0.16,0.17,1.14
23:40:00.296134,0.99,0.04,-0.08,-0.12,0.17,0.15,1.16
23:40:00.299134,0.99,0.04,-0.08,-0.12,0.17,0.13,1.17
23:40:00.313134,0.99,0.04,-0.08,-0.12,0.17,0.11,1.17
23:40:00.329134,0.99,0.04,-0.08,-0.12,0.18,0.11,1.16
23:40:00.332134,0.99,0.04,-0.08,-0.12,0.18,0.12,1.15
23:40:00.346134,0.99,0.04,-0.08,-0.12,0.18,0.13,1.14
23:40:00.350134,0.99,0.04,-0.08,-0.13,0.18,0.13,1.13
23:40:00.362641,0.99,0.04,-0.08,-0.13,0.18,0.13,1.13
23:40:00.378641,0.99,0.04,-0.07,-0.13,0.17,0.13,1.12
23:40:00.381641,0.99,0.04,-0.07,-0.13,0.16,0.12,1.11
23:40:00.395641,0.99,0.04,-0.07,-0.13,0.15,0.12,1.09
23:40:00.399641,0.99,0.04,-0.07,-0.13,0.14,0.12,1.07
23:40:00.412641,0.99,0.05,-0.07,-0.13,0.14,0.13,1.05
23:40:00.429641,0.99,0.05,-0.07,-0.13,0.14,0.13,1.04
23:40:00.431641,0.99,0.05,-0.07,-0.13,0.14,0.13,1.02
23:40:00.445641,0.99,0.05,-0.07,-0.13,0.13,0.13,1.01
23:40:00.449641,0.99,0.05,-0.07,-0.13,0.12,0.13,1.0
23:40:00.462641,0.99,0.05,-0.07,-0.13,0.12,0.11,0.99
23:40:00.478641,0.99,0.05,-0.07,-0.13,0.12,0.11,0.99
23:40:00.481641,0.99,0.05,-0.07,-0.13,0.12,0.1,1.0
23:40:00.495641,0.99,0.05,-0.07,-0.13,0.11,0.1,1.01
23:40:00.499641,0.99,0.05,-0.07,-0.13,0.12,0.11,1.01
23:40:00.512641,0.99,0.05,-0.08,-0.13,0.14,0.11,1.01
23:40:00.528641,0.99,0.05,-0.07,-0.13,0.14,0.12,1.0
23:40:00.532641,0.99,0.05,-0.07,-0.13,0.13,0.11,0.99
23:40:00.545641,0.99,0.05,-0.07,-0.13,0.12,0.11,0.97
23:40:00.549641,0.99,0.05,-0.06,-0.13,0.09,0.11,0.95
23:40:00.562641,0.99,0.05,-0.06,-0.13,0.09,0.1,0.95
23:40:00.578641,0.99,0.05,-0.06,-0.13,0.1,0.1,0.95
23:40:00.581641,0.99,0.05,-0.07,-0.13,0.11,0.1,0.97
23:40:00.595641,0.99,0.05,-0.07,-0.13,0.12,0.12,0.98
23:40:00.599641,0.99,0.05,-0.07,-0.12,0.12,0.13,0.99
23:40:00.613147,0.99,0.05,-0.07,-0.12,0.13,0.13,1.01
23:40:00.629147,0.99,0.05,-0.07,-0.12,0.14,0.13,1.01
23:40:00.632147,0.99,0.05,-0.08,-0.12,0.16,0.13,1.01
23:40:00.646147,0.99,0.04,-0.08,-0.12,0.17,0.13,1.0
23:40:00.650147,0.99,0.04,-0.08,-0.12,0.17,0.12,1.01
23:40:00.662147,0.99,0.04,-0.08,-0.12,0.17,0.12,1.02
23:40:00.679147,0.99,0.04,-0.08,-0.12,0.17,0.12,1.03
23:40:00.682147,0.99,0.04,-0.07,-0.12,0.17,0.12,1.02
23:40:00.696147,0.99,0.04,-0.07,-0.12,0.16,0.11,1.02
